@date: 2012-11-23
@url: http://www.quanthistling.info/data/source/huber1992/wordlist.html
@source_title: VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_author: Huber, Randall Q. & Reed, Robert B.
@source_year: 1992
@doculect: kamsá, kbh, kamsa
@doculect: tunebo central, tuf, tunebo central
@doculect: tariano, tae, tariano
@doculect: tsafiqui pila, cof, tsafiqui pila
@doculect: totoró, ttk, totoro
@doculect: tuyuca, tue, tuyuca
@doculect: waimaja, bao, waimaja
@doculect: wounaan, noa, wounaan
@doculect: wanano, gvc, wanano
@doculect: wayuu, guc, wayuu
@doculect: yucuna, ycn, yucuna
@doculect: yukpa, yup, yukpa
@doculect: yurutí, yui, yuruti
QLCID	CONCEPT	COUNTERPART	COUNTERPART_DOCULECT
huber1992/kamsá/LENGUA_TONGUE	LENGUA_TONGUE	biʧtáxa	kamsá
huber1992/kamsá/BOCA_MOUTH	BOCA_MOUTH	wajáɕa	kamsá
huber1992/kamsá/LABIO_LIP	LABIO_LIP	wajatsebiáɕa	kamsá
huber1992/kamsá/DIENTE_TOOTH	DIENTE_TOOTH	xuatsáɕe	kamsá
huber1992/kamsá/NARIZ_NOSE	NARIZ_NOSE	tsxáɕe	kamsá
huber1992/kamsá/OJO_EYE	OJO_EYE	bɕni̵bé	kamsá
huber1992/kamsá/OJO_EYE	OJO_EYE	bomínje	kamsá
huber1992/kamsá/OREJA_EAR	OREJA_EAR	matskuáɕe	kamsá
huber1992/kamsá/CABEZA_HEAD	CABEZA_HEAD	bestɕáɕe	kamsá
huber1992/kamsá/CABEZA_HEAD	CABEZA_HEAD	betɕáɕe	kamsá
huber1992/kamsá/FRENTE_FOREHEAD	FRENTE_FOREHEAD	xuentsi̵ɕáɕe	kamsá
huber1992/kamsá/CABELLO_HAIR	CABELLO_HAIR	stxi̵ní̵xa	kamsá
huber1992/kamsá/MENTÓN_CHIN	MENTÓN_CHIN	kumbambíɕa	kamsá
huber1992/kamsá/BARBA_BEARD	BARBA_BEARD	wangi̵tsboboʃí̵xua	kamsá
huber1992/kamsá/CUELLO_NECK	CUELLO_NECK	tamoɕáxa	kamsá
huber1992/kamsá/PECHO_CHEST	PECHO_CHEST	koʧáxa	kamsá
huber1992/kamsá/TETA, SENO, PECHO_WOMAN’S BREASTS	TETA, SENO, PECHO_WOMAN’S BREASTS	ʧóʧo	kamsá
huber1992/kamsá/VIENTRE, ABDOMEN_ABDOMEN, BELLY	VIENTRE, ABDOMEN_ABDOMEN, BELLY	wabsbiá	kamsá
huber1992/kamsá/ESPALDA_BACK	ESPALDA_BACK	sti̵tɕáxa	kamsá
huber1992/kamsá/HOMBRO_SHOULDER	HOMBRO_SHOULDER	tantɕáxa	kamsá
huber1992/kamsá/BRAZO_ARM	BRAZO_ARM	buakuátɕe	kamsá
huber1992/kamsá/CODO_ELBOW	CODO_ELBOW	ʃi̵miabé	kamsá
huber1992/kamsá/MANO_HAND	MANO_HAND	kukuátɕe	kamsá
huber1992/kamsá/DEDO DE LA MANO_FINGER	DEDO DE LA MANO_FINGER	ntɕabuábxa	kamsá
huber1992/kamsá/UÑA_FINGERNAIL	UÑA_FINGERNAIL	ngétsebiaɕe	kamsá
huber1992/kamsá/PIERNA_LEG	PIERNA_LEG	mi̵ntxáxa	kamsá
huber1992/kamsá/RODILLA_KNEE	RODILLA_KNEE	ntsamiáɕe	kamsá
huber1992/kamsá/ESPINILLA_SHIN	ESPINILLA_SHIN	ɕi̵bxáxa	kamsá
huber1992/kamsá/PIE_FOOT	PIE_FOOT	ʃekuátɕe	kamsá
huber1992/kamsá/DEDO DEL PIE_TOE	DEDO DEL PIE_TOE	xi̵ntɕábxa	kamsá
huber1992/kamsá/PIEL_SKIN	PIEL_SKIN	bobáʧe	kamsá
huber1992/kamsá/HUESO_BONE	HUESO_BONE	betáɕe	kamsá
huber1992/kamsá/HUESO_BONE	HUESO_BONE	betábxa	kamsá
huber1992/kamsá/SANGRE_BLOOD	SANGRE_BLOOD	buíɲe	kamsá
huber1992/kamsá/CORAZÓN_HEART	CORAZÓN_HEART	ainána	kamsá
huber1992/kamsá/PULMONES_LUNGS	PULMONES_LUNGS	béxnatse	kamsá
huber1992/kamsá/PENE_PENIS	PENE_PENIS	lótɕe	kamsá
huber1992/kamsá/VULVA_VULVA	VULVA_VULVA	salápo	kamsá
huber1992/kamsá/HOMBRE_MAN	HOMBRE_MAN	entɕá	kamsá
huber1992/kamsá/HOMBRE_MAN	HOMBRE_MAN	entɕá jentɕá	kamsá
huber1992/kamsá/VARÓN_MALE	VARÓN_MALE	bojabása	kamsá
huber1992/kamsá/MUJER_WOMAN	MUJER_WOMAN	ʃembása	kamsá
huber1992/kamsá/GENTE_PEOPLE	GENTE_PEOPLE	entɕánga	kamsá
huber1992/kamsá/MARIDO, ESPOSO_HUSBAND	MARIDO, ESPOSO_HUSBAND	bojá	kamsá
huber1992/kamsá/ESPOSA_WIFE	ESPOSA_WIFE	ʃéma	kamsá
huber1992/kamsá/PADRE_FATHER	PADRE_FATHER	taitá	kamsá
huber1992/kamsá/PADRE_FATHER	PADRE_FATHER	bébta	kamsá
huber1992/kamsá/MADRE_MOTHER	MADRE_MOTHER	mamá	kamsá
huber1992/kamsá/MADRE_MOTHER	MADRE_MOTHER	bebmá	kamsá
huber1992/kamsá/MADRE_MOTHER	MADRE_MOTHER	máma	kamsá
huber1992/kamsá/CRIATURA_BABY, INFANT	CRIATURA_BABY, INFANT	ɕeɕóna	kamsá
huber1992/kamsá/CRIATURA_BABY, INFANT	CRIATURA_BABY, INFANT	ɕoɕóna	kamsá
huber1992/kamsá/VIEJO_OLD MAN	VIEJO_OLD MAN	bi̵tsananá	kamsá
huber1992/kamsá/VIEJO_OLD MAN	VIEJO_OLD MAN	bi̵tsi̵jéma	kamsá
huber1992/kamsá/VIEJO_OLD MAN	VIEJO_OLD MAN	bobinjná	kamsá
huber1992/kamsá/AGUA_WATER	AGUA_WATER	bújeʃe	kamsá
huber1992/kamsá/AGUA_WATER	AGUA_WATER	béxaje	kamsá
huber1992/kamsá/RÍO_RIVER	RÍO_RIVER	béxaje	kamsá
huber1992/kamsá/RÍO_RIVER	RÍO_RIVER	bʃáxaje	kamsá
huber1992/kamsá/LAGO_LAKE	LAGO_LAKE	wabxaxónaje	kamsá
huber1992/kamsá/PANTANO_SWAMP	PANTANO_SWAMP	xati̵ʃáɲe	kamsá
huber1992/kamsá/FUENTE, OJO DE AGUA_SPRING OF WATER	FUENTE, OJO DE AGUA_SPRING OF WATER	obaxʧkaníɲe	kamsá
huber1992/kamsá/CAÍDA DE AGUA_WATERFALL	CAÍDA DE AGUA_WATERFALL	buaʧki̵kxaníɲe	kamsá
huber1992/kamsá/CATARATA, RAUDAL_RAPIDS	CATARATA, RAUDAL_RAPIDS	bʃawenaníɲe	kamsá
huber1992/kamsá/CANDELA, FUEGO_FIRE	CANDELA, FUEGO_FIRE	íɲe	kamsá
huber1992/kamsá/CANDELA, FUEGO_FIRE	CANDELA, FUEGO_FIRE	níɲe	kamsá
huber1992/kamsá/CENIZA_ASH	CENIZA_ASH	xatinjá	kamsá
huber1992/kamsá/CARBÓN_CHARCOAL	CARBÓN_CHARCOAL	enaxomáɕe	kamsá
huber1992/kamsá/HUMO_SMOKE	HUMO_SMOKE	ngóna	kamsá
huber1992/kamsá/LEÑA_FIREWOOD	LEÑA_FIREWOOD	niɲá	kamsá
huber1992/kamsá/CIELO_SKY	CIELO_SKY	selóka	kamsá
huber1992/kamsá/LLUVIA_RAIN	LLUVIA_RAIN	wabténa	kamsá
huber1992/kamsá/VIENTO_WIND	VIENTO_WIND	bínjia	kamsá
huber1992/kamsá/SOL_SUN	SOL_SUN	ʃínje	kamsá
huber1992/kamsá/LUNA_MOON	LUNA_MOON	xuaʃkóna	kamsá
huber1992/kamsá/ESTRELLA_STAR	ESTRELLA_STAR	estrelʲatéma	kamsá
huber1992/kamsá/DÍA_DAY	DÍA_DAY	bi̵ni̵té	kamsá
huber1992/kamsá/DÍA_DAY	DÍA_DAY	té	kamsá
huber1992/kamsá/NOCHE_NIGHT	NOCHE_NIGHT	ibéta	kamsá
huber1992/kamsá/TRUENO_THUNDER	TRUENO_THUNDER	waxuesajá	kamsá
huber1992/kamsá/RELÁMPAGO_LIGHTNING	RELÁMPAGO_LIGHTNING	tkuínje	kamsá
huber1992/kamsá/ARCO IRIS_RAINBOW	ARCO IRIS_RAINBOW	tsi̵bkuákuatxo	kamsá
huber1992/kamsá/TIERRA_EARTH	TIERRA_EARTH	bʃántse	kamsá
huber1992/kamsá/PIEDRA_STONE	PIEDRA_STONE	ndi̵tɕbé	kamsá
huber1992/kamsá/ARENA_SAND	ARENA_SAND	kaskáxo	kamsá
huber1992/kamsá/CASA_HOUSE	CASA_HOUSE	jébna	kamsá
huber1992/kamsá/TECHO_ROOF	TECHO_ROOF	tsí̵xnaɲe	kamsá
huber1992/kamsá/TECHO_ROOF	TECHO_ROOF	bonxanána	kamsá
huber1992/kamsá/PUERTA_DOORWAY	PUERTA_DOORWAY	bi̵ɕáɕa	kamsá
huber1992/kamsá/BANCO_SEAT, STOOL	BANCO_SEAT, STOOL	tɕení̵ɕe	kamsá
huber1992/kamsá/ESTERA_MAT	ESTERA_MAT	txuáʃe	kamsá
huber1992/kamsá/HAMACA_HAMMOCK	HAMACA_HAMMOCK	uxonjaní̵ʃa	kamsá
huber1992/kamsá/CATRE, CAMA DE BARBACOA_BED	CATRE, CAMA DE BARBACOA_BED	xutsní̵ʃa	kamsá
huber1992/kamsá/OLLA_COOKING POT	OLLA_COOKING POT	matbáxa	kamsá
huber1992/kamsá/ROZA, SEMENTERA_CULTIVATED CLEARING	ROZA, SEMENTERA_CULTIVATED CLEARING	xaxáɲe	kamsá
huber1992/kamsá/CASERÍO_VILLAGE	CASERÍO_VILLAGE	pueblotéma	kamsá
huber1992/kamsá/CAMINO, SENDERO, TROCHA_PATH, TRAIL	CAMINO, SENDERO, TROCHA_PATH, TRAIL	benáʧe	kamsá
huber1992/kamsá/RED_FISH NET	RED_FISH NET	ataʒají̵ʃa	kamsá
huber1992/kamsá/ANZUELO_FISH HOOK	ANZUELO_FISH HOOK	ansueli̵bxuá	kamsá
huber1992/kamsá/HACHA_AXE	HACHA_AXE	tatɕnía	kamsá
huber1992/kamsá/CUCHILLO_KNIFE	CUCHILLO_KNIFE	kuʧiljí̵bxa	kamsá
huber1992/kamsá/CANOA_CANOE	CANOA_CANOE	kanoúɕe	kamsá
huber1992/kamsá/REMO_PADDLE	REMO_PADDLE	ʒembé	kamsá
huber1992/kamsá/PORRA, MACANA_CLUB	PORRA, MACANA_CLUB	ngarotbé	kamsá
huber1992/kamsá/LANZA_SPEAR	LANZA_SPEAR	lantsí̵ʃa	kamsá
huber1992/kamsá/ARCO_BOW	ARCO_BOW	arkúbxa	kamsá
huber1992/kamsá/FLECHA_ARROW	FLECHA_ARROW	pleʧi̵bxuá	kamsá
huber1992/kamsá/CERBATANA_BLOWGUN	CERBATANA_BLOWGUN	xuesaní̵ɕa	kamsá
huber1992/kamsá/DANTA_TAPIR	DANTA_TAPIR	bi̵tsijá	kamsá
huber1992/kamsá/TIGRE_JAGUAR	TIGRE_JAGUAR	tígre	kamsá
huber1992/kamsá/TIGRE_JAGUAR	TIGRE_JAGUAR	txáɲe meséto	kamsá
huber1992/kamsá/LEÓN, PUMA_PUMA	LEÓN, PUMA_PUMA	león	kamsá
huber1992/kamsá/ARMADILLO, QUINQUINCHO, CHUPA_ARMADILLO	ARMADILLO, QUINQUINCHO, CHUPA_ARMADILLO	armadilʲobé	kamsá
huber1992/kamsá/PERRO_DOG	PERRO_DOG	kéɕe	kamsá
huber1992/kamsá/VENADO_DEER	VENADO_DEER	biángana	kamsá
huber1992/kamsá/VENADO_DEER	VENADO_DEER	móngoxo	kamsá
huber1992/kamsá/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ʧimbiláko	kamsá
huber1992/kamsá/NUTRIA, PERRO DE AGUA_OTTER	NUTRIA, PERRO DE AGUA_OTTER	saladobé	kamsá
huber1992/kamsá/CAPUCHÍN, MACHÍN_CEBUS MONKEY	CAPUCHÍN, MACHÍN_CEBUS MONKEY	komendéro	kamsá
huber1992/kamsá/PACA, GUAGUA, MAJAS_PACA	PACA, GUAGUA, MAJAS_PACA	mí̵maɕe	kamsá
huber1992/kamsá/TORTUGA_TORTOISE	TORTUGA_TORTOISE	tortúgaɕe	kamsá
huber1992/kamsá/SAÍNO_COLLARED PECCARY	SAÍNO_COLLARED PECCARY	saín kótɕe	kamsá
huber1992/kamsá/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	entsójeɕe	kamsá
huber1992/kamsá/RATA_RAT	RATA_RAT	ʒátatɕe	kamsá
huber1992/kamsá/GATO_CAT	GATO_CAT	meséto	kamsá
huber1992/kamsá/RATÓN_MOUSE	RATÓN_MOUSE	ʃiéna	kamsá
huber1992/kamsá/COLA_TAIL	COLA_TAIL	waskuatɕixuá	kamsá
huber1992/kamsá/SERPIENTE, CULEBRA_SNAKE	SERPIENTE, CULEBRA_SNAKE	mi̵tɕkuáje	kamsá
huber1992/kamsá/MAPANA_ANACONDA, WATER BOA	MAPANA_ANACONDA, WATER BOA	amarón	kamsá
huber1992/kamsá/SAPO_TOAD	SAPO_TOAD	sápo	kamsá
huber1992/kamsá/PÁJARO_BIRD	PÁJARO_BIRD	ʃlóbtɕe	kamsá
huber1992/kamsá/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	ngi̵ntsiána	kamsá
huber1992/kamsá/TUCÁN, PINSHA_TOUCAN	TUCÁN, PINSHA_TOUCAN	pikúdo	kamsá
huber1992/kamsá/LORO_PARROT	LORO_PARROT	ʃatúo	kamsá
huber1992/kamsá/LORO_PARROT	LORO_PARROT	ʃatú	kamsá
huber1992/kamsá/GALLINAZO_BUZZARD	GALLINAZO_BUZZARD	ngalʲináso	kamsá
huber1992/kamsá/PAYO_CURASSOW	PAYO_CURASSOW	ʧúmbo	kamsá
huber1992/kamsá/LECHUZA, BUHO_OWL	LECHUZA, BUHO_OWL	koskúngo	kamsá
huber1992/kamsá/PAVA DE MONTE_GUAN	PAVA DE MONTE_GUAN	kukuána	kamsá
huber1992/kamsá/GALLINA_HEN	GALLINA_HEN	tuámba	kamsá
huber1992/kamsá/PESCADO_FISH	PESCADO_FISH	beóna	kamsá
huber1992/kamsá/ABEJA_BEE	ABEJA_BEE	txowána	kamsá
huber1992/kamsá/MOSCA_FLY	MOSCA_FLY	ʃatsi̵biána	kamsá
huber1992/kamsá/PULGA_FLEA	PULGA_FLEA	nzantsána	kamsá
huber1992/kamsá/PIOJO_LOUSE	PIOJO_LOUSE	mi̵tsána	kamsá
huber1992/kamsá/ZANCUDO_MOSQUITO	ZANCUDO_MOSQUITO	ʃí̵ngnabxa	kamsá
huber1992/kamsá/HORMIGA_ANT	HORMIGA_ANT	xuána	kamsá
huber1992/kamsá/ARAÑA_SPIDER	ARAÑA_SPIDER	báxna	kamsá
huber1992/kamsá/ARAÑA_SPIDER	ARAÑA_SPIDER	baʧnáɕe	kamsá
huber1992/kamsá/NIGUA, PIGUE_CHIGGOE, JIGGER FLEA	NIGUA, PIGUE_CHIGGOE, JIGGER FLEA	tsi̵txóna	kamsá
huber1992/kamsá/MONTE_BUSH	MONTE_BUSH	txáɲe	kamsá
huber1992/kamsá/PAJONAL, SABANA_OPEN GRASSLAND	PAJONAL, SABANA_OPEN GRASSLAND	xaʧáɲe	kamsá
huber1992/kamsá/CERRO, LOMA_HILL	CERRO, LOMA_HILL	batsxáɲe	kamsá
huber1992/kamsá/ÁRBOL_TREE	ÁRBOL_TREE	betíje	kamsá
huber1992/kamsá/ÁRBOL_TREE	ÁRBOL_TREE	betijéʃe	kamsá
huber1992/kamsá/HOJA_LEAF	HOJA_LEAF	tsbuanáʧe	kamsá
huber1992/kamsá/HOJA DE ÁRBOL_TREE LEAF	HOJA DE ÁRBOL_TREE LEAF	tsbuanáʧe	kamsá
huber1992/kamsá/FLOR_FLOWER	FLOR_FLOWER	wantɕebxúʃa	kamsá
huber1992/kamsá/FRUTA_FRUIT	FRUTA_FRUIT	ʃaxuanbé	kamsá
huber1992/kamsá/RAÍZ_ROOT	RAÍZ_ROOT	tbi̵tí̵xa	kamsá
huber1992/kamsá/SEMILLA_SEED	SEMILLA_SEED	xénaje	kamsá
huber1992/kamsá/PALO_STICK	PALO_STICK	niɲí̵ɕe	kamsá
huber1992/kamsá/HIERBA_GRASS	HIERBA_GRASS	ʃákuana	kamsá
huber1992/kamsá/MAÍZ_CORN, MAIZE	MAÍZ_CORN, MAIZE	mátse	kamsá
huber1992/kamsá/YUCA_MANIOC	YUCA_MANIOC	bʃendí̵ɕe	kamsá
huber1992/kamsá/TABACO_TOBACCO	TABACO_TOBACCO	tbáko	kamsá
huber1992/kamsá/ALGODÓN_COTTON	ALGODÓN_COTTON	tongéntseʃe	kamsá
huber1992/kamsá/CALABAZO PORO_GOURD	CALABAZO PORO_GOURD	tausbé	kamsá
huber1992/kamsá/ÑAME_YAM	ÑAME_YAM	ʧaná	kamsá
huber1992/kamsá/CAMOTE, BATATA_SWEET POTATO	CAMOTE, BATATA_SWEET POTATO	mijá	kamsá
huber1992/kamsá/ACHIOTE, BIJA_ACHIOTE	ACHIOTE, BIJA_ACHIOTE	mandorí̵ʃa	kamsá
huber1992/kamsá/AJÍ_CHILI PEPPER	AJÍ_CHILI PEPPER	tsi̵tɕá	kamsá
huber1992/kamsá/AJAHUASCA, JAJÉ_BANISTERIUM	AJAHUASCA, JAJÉ_BANISTERIUM	biaxíje	kamsá
huber1992/kamsá/PLÁTANO_PLANTAIN	PLÁTANO_PLANTAIN	blandí̵tɕa	kamsá
huber1992/kamsá/CAÑA BRAVA_CANE	CAÑA BRAVA_CANE	ɕí̵ɕe	kamsá
huber1992/kamsá/SAL_SALT	SAL_SALT	tamó	kamsá
huber1992/kamsá/CHICHA, MASATO_CHICHA	CHICHA, MASATO_CHICHA	bókoje	kamsá
huber1992/kamsá/UNO_ONE	UNO_ONE	kánje	kamsá
huber1992/kamsá/DOS_TWO	DOS_TWO	úta	kamsá
huber1992/kamsá/TRES_THREE	TRES_THREE	únga	kamsá
huber1992/kamsá/CUATRO_FOUR	CUATRO_FOUR	kánta	kamsá
huber1992/kamsá/CINCO_FIVE	CINCO_FIVE	ʃáʧna	kamsá
huber1992/kamsá/DIEZ_TEN	DIEZ_TEN	bní̵tsan	kamsá
huber1992/kamsá/PRIMERO_FIRST	PRIMERO_FIRST	natsána	kamsá
huber1992/kamsá/ÚLTIMO_LAST	ÚLTIMO_LAST	ústonoje	kamsá
huber1992/kamsá/SONAJERO, MARACA_RATTLE	SONAJERO, MARACA_RATTLE	marakí̵ʃe	kamsá
huber1992/kamsá/TAMBOR_DRUM	TAMBOR_DRUM	ɕi̵nxanabé	kamsá
huber1992/kamsá/CUSHMA_CUSHMA	CUSHMA_CUSHMA	ʃabuanguani̵ xuá	kamsá
huber1992/kamsá/OREJERA, ARETE_EAR ORNAMENT	OREJERA, ARETE_EAR ORNAMENT	wamatsaxonjaní̵ʃa	kamsá
huber1992/kamsá/MÁSCARA_MASK	MÁSCARA_MASK	xobí̵tsani̵ɕe	kamsá
huber1992/kamsá/CURANDERO_SHAMAN, FOLK HEALER	CURANDERO_SHAMAN, FOLK HEALER	tatɕmbuá	kamsá
huber1992/kamsá/CURANDERO_SHAMAN, FOLK HEALER	CURANDERO_SHAMAN, FOLK HEALER	jobá	kamsá
huber1992/kamsá/CACIQUE, CURACA, CAPITÁN_CHIEF	CACIQUE, CURACA, CAPITÁN_CHIEF	utabná	kamsá
huber1992/kamsá/CACIQUE, CURACA, CAPITÁN_CHIEF	CACIQUE, CURACA, CAPITÁN_CHIEF	mandádo	kamsá
huber1992/kamsá/YO_I	YO_I	átɕe	kamsá
huber1992/kamsá/USTED_YOU (SINGULAR)	USTED_YOU (SINGULAR)	áka	kamsá
huber1992/kamsá/ÉL_HE	ÉL_HE	ʧá	kamsá
huber1992/kamsá/ELLA_SHE	ELLA_SHE	ʧá	kamsá
huber1992/kamsá/ELLO_IT	ELLO_IT	ʧi̵ sóje	kamsá
huber1992/kamsá/NOSOTROS_WE	NOSOTROS_WE	bí̵nga	kamsá
huber1992/kamsá/USTEDES_YOU (PLURAL)	USTEDES_YOU (PLURAL)	tɕi̵ngabtánga	kamsá
huber1992/kamsá/ELLOS_THEY	ELLOS_THEY	ʧí̵nga	kamsá
huber1992/kamsá/MI MANO_MY HAND	MI MANO_MY HAND	átɕbe kukuátɕe	kamsá
huber1992/kamsá/TU MANO_YOUR HAND	TU MANO_YOUR HAND	ákbe kukuátɕe	kamsá
huber1992/kamsá/SU MANO_HIS HAND	SU MANO_HIS HAND	ʧábe kukuátɕe	kamsá
huber1992/kamsá/NUESTRAS MANOS_OUR HANDS	NUESTRAS MANOS_OUR HANDS	bi̵ngbe kukuátɕe	kamsá
huber1992/kamsá/SUS MANOS (DE ELLOS)_THEIR HANDS	SUS MANOS (DE ELLOS)_THEIR HANDS	ʧí̵ngbe kukuátɕe	kamsá
huber1992/kamsá/MI ARCO_MY BOW	MI ARCO_MY BOW	átɕbe arkúbxa	kamsá
huber1992/kamsá/TU ARCO_YOUR (SING.) BOW	TU ARCO_YOUR (SING.) BOW	ákbe arkúbxa	kamsá
huber1992/kamsá/SU ARCO - DE ÉL_HIS BOW	SU ARCO - DE ÉL_HIS BOW	ʧábe arkúbxa	kamsá
huber1992/kamsá/NUESTRO ARCO_OUR BOW	NUESTRO ARCO_OUR BOW	bí̵ngbe arkúbxa	kamsá
huber1992/kamsá/SU ARCO - DE ELLOS_THEIR BOW	SU ARCO - DE ELLOS_THEIR BOW	ʧí̵ngbe arkúbxa	kamsá
huber1992/kamsá/GRANDE_BIG	GRANDE_BIG	bí̵ts	kamsá
huber1992/kamsá/PEQUEÑO_SMALL	PEQUEÑO_SMALL	báse	kamsá
huber1992/kamsá/PEQUEÑO_SMALL	PEQUEÑO_SMALL	bínʧe	kamsá
huber1992/kamsá/FRÍO_COLD	FRÍO_COLD	ʃékbana	kamsá
huber1992/kamsá/CALIENTE_HOT	CALIENTE_HOT	ntɕníɲe	kamsá
huber1992/kamsá/BUENO_GOOD	BUENO_GOOD	tɕábe	kamsá
huber1992/kamsá/BUENO_GOOD	BUENO_GOOD	tɕabá	kamsá
huber1992/kamsá/MALO_BAD	MALO_BAD	baká	kamsá
huber1992/kamsá/MALO_BAD	MALO_BAD	bákna sóje	kamsá
huber1992/kamsá/BLANCO_WHITE	BLANCO_WHITE	bxántse	kamsá
huber1992/kamsá/NEGRO_BLACK	NEGRO_BLACK	btsénga	kamsá
huber1992/kamsá/VAYA, VE_GO	VAYA, VE_GO	mótsa	kamsá
huber1992/kamsá/VEN_COME	VEN_COME	mábo	kamsá
huber1992/kamsá/COME_EAT	COME_EAT	móse	kamsá
huber1992/kamsá/BEBE_DRINK	BEBE_DRINK	mobɕé	kamsá
huber1992/kamsá/DUERME_SLEEP	DUERME_SLEEP	motsámana	kamsá
huber1992/kamsá/CORONA_CROWN OF HEAD	CORONA_CROWN OF HEAD	ʧinʃóka	kamsá
huber1992/kamsá/DIENTES DELANTEROS INCISIVOS_FRONT TEETH, INEISORS	DIENTES DELANTEROS INCISIVOS_FRONT TEETH, INEISORS	bti̵ɕáɕe	kamsá
huber1992/kamsá/PELO LARGO_LONG HAIR	PELO LARGO_LONG HAIR	bí̵n stxi̵náʃe	kamsá
huber1992/kamsá/LA GARGANTA Y CUELLO_THE NECK REGION	LA GARGANTA Y CUELLO_THE NECK REGION	bexí̵nguaxa	kamsá
huber1992/kamsá/NUEZ DE LA GARGANTA_ADAM’S APPLE	NUEZ DE LA GARGANTA_ADAM’S APPLE	tamoɕtxonbé	kamsá
huber1992/kamsá/ESPALDA, PARTE SUPERIOR_UPPER BACK	ESPALDA, PARTE SUPERIOR_UPPER BACK	sti̵tɕáxa	kamsá
huber1992/kamsá/MUÑECA_WRIST	MUÑECA_WRIST	ʃi̵miabé	kamsá
huber1992/kamsá/LA PIERNA INFERIOR_LOWER LEG	LA PIERNA INFERIOR_LOWER LEG	ɕi̵bxátɕe	kamsá
huber1992/kamsá/EL PELO DEL CUERPO_BODY HAIR	EL PELO DEL CUERPO_BODY HAIR	boboʃí̵xa	kamsá
huber1992/kamsá/ESTÓMAGO_STOMACH	ESTÓMAGO_STOMACH	wabsbiá	kamsá
huber1992/kamsá/INTESTĨNOS, TRIPAS_INTESTINES	INTESTĨNOS, TRIPAS_INTESTINES	ʧunʧulʲi̵xuangá	kamsá
huber1992/kamsá/VIEJITA_OLD WOMAN	VIEJITA_OLD WOMAN	welaxéma	kamsá
huber1992/kamsá/NUBES QUIETAS_CLOUDS AT REST	NUBES QUIETAS_CLOUDS AT REST	xantɕetí̵ʃe	kamsá
huber1992/kamsá/SEMENTERA DE MAÍZ_CORN FIELD	SEMENTERA DE MAÍZ_CORN FIELD	taɕxáɲe	kamsá
huber1992/kamsá/QUEBRADA, CAÑO_STREAM	QUEBRADA, CAÑO_STREAM	báse béxaje	kamsá
huber1992/kamsá/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ndi̵tɕméʃe	kamsá
