ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Kamsa-1_tongue-1,huber1992/kamsá/LENGUA_TONGUE,Kamsa,1_tongue,biʧtáxa,biʧtáxa,b i tʃ t a x a,,Huber1992,,,^ b i ʧ t á x a $,default
Kamsa-2_mouth-1,huber1992/kamsá/BOCA_MOUTH,Kamsa,2_mouth,wajáɕa,wajáɕa,w a j a ɕ a,,Huber1992,,,^ w a j á ɕ a $,default
Kamsa-3_lip-1,huber1992/kamsá/LABIO_LIP,Kamsa,3_lip,wajatsebiáɕa,wajatsebiáɕa,w a j a ts e b i a ɕ a,,Huber1992,,,^ w a j a ts e b i á ɕ a $,default
Kamsa-4_tooth-1,huber1992/kamsá/DIENTE_TOOTH,Kamsa,4_tooth,xuatsáɕe,xuatsáɕe,x u a ts a ɕ e,,Huber1992,,,^ x u a ts á ɕ e $,default
Kamsa-5_nose-1,huber1992/kamsá/NARIZ_NOSE,Kamsa,5_nose,tsxáɕe,tsxáɕe,ts x a ɕ e,,Huber1992,,,^ ts x á ɕ e $,default
Kamsa-6_eye-1,huber1992/kamsá/OJO_EYE,Kamsa,6_eye,bɕni̵bé,bɕni̵bé,b ɕ n ɨ b e,,Huber1992,,,^ b ɕ n i̵ b é $,default
Kamsa-6_eye-2,huber1992/kamsá/OJO_EYE,Kamsa,6_eye,bomínje,bomínje,b o m i n j e,,Huber1992,,,^ b o m í n j e $,default
Kamsa-7_ear-1,huber1992/kamsá/OREJA_EAR,Kamsa,7_ear,matskuáɕe,matskuáɕe,m a ts k u a ɕ e,,Huber1992,,,^ m a ts k u á ɕ e $,default
Kamsa-8_head-1,huber1992/kamsá/CABEZA_HEAD,Kamsa,8_head,bestɕáɕe,bestɕáɕe,b e s tɕ a ɕ e,,Huber1992,,,^ b e s tɕ á ɕ e $,default
Kamsa-8_head-2,huber1992/kamsá/CABEZA_HEAD,Kamsa,8_head,betɕáɕe,betɕáɕe,b e tɕ a ɕ e,,Huber1992,,,^ b e tɕ á ɕ e $,default
Kamsa-9_forehead-1,huber1992/kamsá/FRENTE_FOREHEAD,Kamsa,9_forehead,xuentsi̵ɕáɕe,xuentsi̵ɕáɕe,x u e n ts ɨ ɕ a ɕ e,,Huber1992,,,^ x u e n ts i̵ ɕ á ɕ e $,default
Kamsa-10_hair-1,huber1992/kamsá/CABELLO_HAIR,Kamsa,10_hair,stxi̵ní̵xa,stxi̵ní̵xa,s t x ɨ n ɨ x a,,Huber1992,,,^ s t x i̵ n í̵ x a $,default
Kamsa-11_chin-1,huber1992/kamsá/MENTÓN_CHIN,Kamsa,11_chin,kumbambíɕa,kumbambíɕa,k u m b a m b i ɕ a,,Huber1992,,,^ k u m b a m b í ɕ a $,default
Kamsa-12_beard-1,huber1992/kamsá/BARBA_BEARD,Kamsa,12_beard,wangi̵tsboboʃí̵xua,wangi̵tsboboʃí̵xua,w a n g ɨ ts b o b o ʃ ɨ x u a,,Huber1992,,,^ w a n g i̵ ts b o b o ʃ í̵ x u a $,default
Kamsa-13_neck-1,huber1992/kamsá/CUELLO_NECK,Kamsa,13_neck,tamoɕáxa,tamoɕáxa,t a m o ɕ a x a,,Huber1992,,,^ t a m o ɕ á x a $,default
